
#-------------------------------------------------------------------------------------------------
# Type=equal temperament intervals, Number of intervals=22, keywords=TET,ET,EDO
#-------------------------------------------------------------------------------------------------
#       cents  Δ cents  f ratio   ratio (derived)  fl ratio       aerror       rerror       f (Hz)
#-------------------------------------------------------------------------------------------------
0       0.000    0.000  1.000000  1                1.000000   0.00000000   0.00000000   440.000000
1      54.545   54.545  1.032008  23/22            1.045455  -0.01344627  -1.30292227   454.083643
2     109.091   54.545  1.065041  16/15            1.066667  -0.00162558  -0.15263047   468.618079
3     163.636   54.545  1.099131  11/10            1.100000  -0.00086878  -0.07904219   483.617738
4     218.182   54.545  1.134313  17/15            1.133333   0.00097919   0.08632443   499.097510
5     272.727   54.545  1.170620  7/6              1.166667   0.00395325   0.33770552   515.072762
6     327.273   54.545  1.208089  23/19            1.210526  -0.00243687  -0.20171283   531.559356
7     381.818   54.545  1.246758  5/4              1.250000  -0.00324169  -0.26000955   548.573656
8     436.364   54.545  1.286665  9/7              1.285714   0.00095061   0.07388189   566.132555
9     490.909   54.545  1.327849  4/3              1.333333  -0.00548451  -0.41303688   584.253484
10    545.455   54.545  1.370351  26/19            1.368421   0.00192993   0.14083487   602.954433
11    600.000   54.545  1.414214  24/17            1.411765   0.00244886   0.17316030   622.253967
12    654.545   54.545  1.459480  19/13            1.461538  -0.00205836  -0.14103350   642.171246
13    709.091   54.545  1.506196  3/2              1.500000   0.00619555   0.41133790   662.726043
14    763.636   54.545  1.554406  14/9             1.555556  -0.00114927  -0.07393651   683.938764
15    818.182   54.545  1.604160  8/5              1.600000   0.00416015   0.25933526   705.830467
16    872.727   54.545  1.655507  33/20            1.650000   0.00550656   0.33262084   728.422886
17    927.273   54.545  1.708496  29/17            1.705882   0.00261412   0.15300727   751.738450
18    981.818   54.545  1.763183  37/21            1.761905   0.00127775   0.07246828   775.800304
19   1036.364   54.545  1.819619  20/11            1.818182   0.00143713   0.07897977   800.632338
20   1090.909   54.545  1.877862  15/8             1.875000   0.00286182   0.15239787   826.259201
21   1145.455   54.545  1.937969  31/16            1.937500   0.00046895   0.02419790   852.706337
22   1200.000   54.545  2.000000  2                2.000000   0.00000000   0.00000000   880.000000
#-------------------------------------------------------------------------------------------------
# derived ratios: [1, 23/22, 16/15, 11/10, 17/15, 7/6, 23/19, 5/4, 9/7, 4/3, 26/19, 24/17, 19/13, 3/2, 14/9, 8/5, 33/20, 29/17, 37/21, 20/11, 15/8, 31/16, 2]
# derived  cents: sha256:16b45a754ed671bbbc0a88c3f13360e0e65934ac993e63fc49bd676936c85979
#-------------------------------------------------------------------------------------------------
