
#-------------------------------------------------------------------------------------------------
# Type=equal temperament intervals, Number of intervals=53, keywords=TET,ET,EDO
#-------------------------------------------------------------------------------------------------
#       cents  Δ cents  f ratio   ratio (derived)  fl ratio       aerror       rerror       f (Hz)
#-------------------------------------------------------------------------------------------------
0       0.000    0.000  1.000000  1                1.000000   0.00000000   0.00000000   440.000000
1      22.642   22.642  1.013164  54/53            1.018868  -0.00570378  -0.56296717   445.792223
2      45.283   22.642  1.026502  39/38            1.026316   0.00018579   0.01809946   451.660696
3      67.925   22.642  1.040015  26/25            1.040000   0.00001459   0.00140328   457.606422
4      90.566   22.642  1.053705  39/37            1.054054  -0.00034856  -0.03307934   463.630418
5     113.208   22.642  1.067577  47/44            1.068182  -0.00060519  -0.05668850   469.733715
6     135.849   22.642  1.081630  53/49            1.081633  -0.00000230  -0.00021233   475.917357
7     158.491   22.642  1.095869  57/52            1.096154  -0.00028475  -0.02598422   482.182401
8     181.132   22.642  1.110295  10/9             1.111111  -0.00081584  -0.07347960   488.529919
9     203.774   22.642  1.124911  9/8              1.125000  -0.00008864  -0.00788006   494.960997
10    226.415   22.642  1.139720  49/43            1.139535   0.00018497   0.01622913   501.476734
11    249.057   22.642  1.154723  52/45            1.155556  -0.00083227  -0.07207528   508.078246
12    271.698   22.642  1.169924  62/53            1.169811   0.00011291   0.00965081   514.766660
13    294.340   22.642  1.185325  32/27            1.185185   0.00014009   0.01181892   521.543122
14    316.981   22.642  1.200929  6/5              1.200000   0.00092907   0.07736255   528.408790
15    339.623   22.642  1.216738  45/37            1.216216   0.00052206   0.04290611   535.364839
16    362.264   22.642  1.232756  53/43            1.232558   0.00019745   0.01601684   542.412459
17    384.906   22.642  1.248984  5/4              1.250000  -0.00101624  -0.08136544   549.552854
18    407.547   22.642  1.265426  62/49            1.265306   0.00011944   0.00943850   556.787246
19    430.189   22.642  1.282084  50/39            1.282051   0.00003252   0.00253655   564.116873
20    452.830   22.642  1.298961  13/10            1.300000  -0.00103866  -0.07996102   571.542988
21    475.472   22.642  1.316061  25/19            1.315789   0.00027158   0.02063555   579.066862
22    498.113   22.642  1.333386  4/3              1.333333   0.00005253   0.00393979   586.689781
23    520.755   22.642  1.350939  50/37            1.351351  -0.00041260  -0.03054195   594.413049
24    543.396   22.642  1.368723  26/19            1.368421   0.00030165   0.02203854   602.237988
25    566.038   22.642  1.386741  43/31            1.387097  -0.00035601  -0.02567269   610.165935
26    588.679   22.642  1.404996  59/42            1.404762   0.00023411   0.01666264   618.198246
27    611.321   22.642  1.423492  37/26            1.423077   0.00041466   0.02912976   626.336296
28    633.962   22.642  1.442231  75/52            1.442308  -0.00007706  -0.00534331   634.581477
29    656.604   22.642  1.461216  19/13            1.461538  -0.00032210  -0.02204340   642.935198
30    679.245   22.642  1.480452  77/52            1.480769  -0.00031721  -0.02142655   651.398889
31    701.887   22.642  1.499941  3/2              1.500000  -0.00005910  -0.00393995   659.973997
32    724.528   22.642  1.519686  38/25            1.520000  -0.00031366  -0.02063981   668.661989
33    747.170   22.642  1.539692  77/50            1.540000  -0.00030829  -0.02002297   677.464352
34    769.811   22.642  1.559960  39/25            1.560000  -0.00003957  -0.00253661   686.382589
35    792.453   22.642  1.580496  49/31            1.580645  -0.00014919  -0.00943939   695.418228
36    815.094   22.642  1.601302  8/5              1.600000   0.00130185   0.08129929   704.572813
37    837.736   22.642  1.622382  73/45            1.622222   0.00015939   0.00982453   713.847910
38    860.377   22.642  1.643739  74/45            1.644444  -0.00070557  -0.04292453   723.245106
39    883.019   22.642  1.665377  5/3              1.666667  -0.00128938  -0.07742244   732.766008
40    905.660   22.642  1.687301  27/16            1.687500  -0.00019944  -0.01182032   742.412245
41    928.302   22.642  1.709512  53/31            1.709677  -0.00016500  -0.00965174   752.185465
42    950.943   22.642  1.732017  71/41            1.731707   0.00030937   0.01786187   762.087343
43    973.585   22.642  1.754817  93/53            1.754717   0.00010022   0.00571124   772.119569
44    996.226   22.642  1.777918  16/9             1.777778   0.00014009   0.00787943   782.283862
45   1018.868   22.642  1.801323  9/5              1.800000   0.00132263   0.07342564   792.581958
46   1041.509   22.642  1.825036  73/40            1.825000   0.00003550   0.00194525   803.015621
47   1064.151   22.642  1.849061  98/53            1.849057   0.00000393   0.00021233   813.586633
48   1086.792   22.642  1.873402  88/47            1.872340   0.00106140   0.05665638   824.296804
49   1109.434   22.642  1.898064  93/49            1.897959   0.00010437   0.00549892   835.147965
50   1132.075   22.642  1.923050  25/13            1.923077  -0.00002699  -0.00140330   846.141972
51   1154.717   22.642  1.948365  76/39            1.948718  -0.00035271  -0.01810274   857.280706
52   1177.358   22.642  1.974014  75/38            1.973684   0.00032959   0.01669641   868.566072
53   1200.000   22.642  2.000000  2                2.000000   0.00000000   0.00000000   880.000000
#-------------------------------------------------------------------------------------------------
# derived ratios: [1, 54/53, 39/38, 26/25, 39/37, 47/44, 53/49, 57/52, 10/9, 9/8, 49/43, 52/45, 62/53, 32/27, 6/5, 45/37, 53/43, 5/4, 62/49, 50/39, 13/10, 25/19, 4/3, 50/37, 26/19, 43/31, 59/42, 37/26, 75/52, 19/13, 77/52, 3/2, 38/25, 77/50, 39/25, 49/31, 8/5, 73/45, 74/45, 5/3, 27/16, 53/31, 71/41, 93/53, 16/9, 9/5, 73/40, 98/53, 88/47, 93/49, 25/13, 76/39, 75/38, 2]
# derived  cents: sha256:e7d41b74747b91d090d04e1a20064d8eaeb0a44e297a330c7a73cc8cb9312165
#-------------------------------------------------------------------------------------------------
