
#-------------------------------------------------------------------------------------------------
# Type=equal temperament intervals, Number of intervals=19, keywords=TET,ET,EDO
#-------------------------------------------------------------------------------------------------
#       cents  Δ cents  f ratio   ratio (derived)  fl ratio       aerror       rerror       f (Hz)
#-------------------------------------------------------------------------------------------------
0       0.000    0.000  1.000000  1                1.000000   0.00000000   0.00000000   440.000000
1      63.158   63.158  1.037155  20/19            1.052632  -0.01547653  -1.49221031   456.348220
2     126.316   63.158  1.075691  14/13            1.076923  -0.00123249  -0.11457669   473.303858
3     189.474   63.158  1.115658  19/17            1.117647  -0.00198914  -0.17829310   490.889484
4     252.632   63.158  1.157110  22/19            1.157895  -0.00078450  -0.06779817   509.128504
5     315.789   63.158  1.200103  6/5              1.200000   0.00010272   0.00855923   528.045197
6     378.947   63.158  1.244693  5/4              1.250000  -0.00530741  -0.42640332   547.664739
7     442.105   63.158  1.290939  22/17            1.294118  -0.00317845  -0.24621215   568.013247
8     505.263   63.158  1.338904  4/3              1.333333   0.00557077   0.41606922   589.117805
9     568.421   63.158  1.388651  25/18            1.388889  -0.00023775  -0.01712066   611.006503
10    631.579   63.158  1.440247  23/16            1.437500   0.00274654   0.19069912   633.708477
11    694.737   63.158  1.493759  3/2              1.500000  -0.00624104  -0.41780759   657.253943
12    757.895   63.158  1.549260  17/11            1.545455   0.00380510   0.24560743   681.674243
13    821.053   63.158  1.606822  29/18            1.611111  -0.00428866  -0.26690304   707.001879
14    884.211   63.158  1.666524  5/3              1.666667  -0.00014265  -0.00855996   733.270566
15    947.368   63.158  1.728444  19/11            1.727273   0.00117106   0.06775223   760.515266
16   1010.526   63.158  1.792664  34/19            1.789474   0.00319051   0.17797578   788.772245
17   1073.684   63.158  1.859271  13/7             1.857143   0.00212785   0.11444557   818.079112
18   1136.842   63.158  1.928352  27/14            1.928571  -0.00021943  -0.01137929   848.474878
19   1200.000   63.158  2.000000  2                2.000000   0.00000000   0.00000000   880.000000
#-------------------------------------------------------------------------------------------------
# derived ratios: [1, 20/19, 14/13, 19/17, 22/19, 6/5, 5/4, 22/17, 4/3, 25/18, 23/16, 3/2, 17/11, 29/18, 5/3, 19/11, 34/19, 13/7, 27/14, 2]
# derived  cents: sha256:6d3345e4057409a8ff11b62e824f09d0ea19ee639fc611f06e9e9da0dcf7dc30
#-------------------------------------------------------------------------------------------------
