
#-------------------------------------------------------------------------------------------------
# Type=equal temperament intervals, Number of intervals=80, keywords=TET,ET,EDO
#-------------------------------------------------------------------------------------------------
#       cents  Δ cents  f ratio   ratio (derived)  fl ratio       aerror       rerror       f (Hz)
#-------------------------------------------------------------------------------------------------
0       0.000    0.000  1.000000  1                1.000000   0.00000000   0.00000000   440.000000
1      15.190   15.190  1.008813  81/80            1.012500  -0.00368738  -0.36551690   443.877553
2      30.380   15.190  1.017703  57/56            1.017857  -0.00015424  -0.01515587   447.789276
3      45.570   15.190  1.026672  77/75            1.026667   0.00000486   0.00047365   451.735473
4      60.759   15.190  1.035719  29/28            1.035714   0.00000491   0.00047400   455.716446
5      75.949   15.190  1.044847  70/67            1.044776   0.00007047   0.00674498   459.732501
6      91.139   15.190  1.054054  39/37            1.054054   0.00000038   0.00003562   463.783949
7     106.329   15.190  1.063343  84/79            1.063291   0.00005227   0.00491570   467.871100
8     121.519   15.190  1.072714  59/55            1.072727  -0.00001302  -0.00121392   471.994270
9     136.709   15.190  1.082168  79/73            1.082192  -0.00002411  -0.00222771   476.153776
10    151.899   15.190  1.091704  83/76            1.092105  -0.00040086  -0.03671855   480.349938
11    167.089   15.190  1.101325  87/79            1.101266   0.00005936   0.00538967   484.583079
12    182.278   15.190  1.111031  10/9             1.111111  -0.00008037  -0.00723389   488.853526
13    197.468   15.190  1.120822  65/58            1.120690   0.00013218   0.01179280   493.161606
14    212.658   15.190  1.130699  26/23            1.130435   0.00026443   0.02338598   497.507651
15    227.848   15.190  1.140664  73/64            1.140625   0.00003863   0.00338658   501.891997
16    243.038   15.190  1.150716  84/73            1.150685   0.00003093   0.00268810   506.314980
17    258.228   15.190  1.160857  65/56            1.160714   0.00014240   0.01226674   510.776941
18    273.418   15.190  1.171087  89/76            1.171053   0.00003424   0.00292391   515.278224
19    288.608   15.190  1.181407  13/11            1.181818  -0.00041097  -0.03478612   519.819175
20    303.797   15.190  1.191819  87/73            1.191781   0.00003769   0.00316209   524.400144
21    318.987   15.190  1.202322  95/79            1.202532  -0.00021009  -0.01747406   529.021483
22    334.177   15.190  1.212917  57/47            1.212766   0.00015120   0.01246549   533.683548
23    349.367   15.190  1.223606  93/76            1.223684  -0.00007808  -0.00638112   538.386698
24    364.557   15.190  1.234389  79/64            1.234375   0.00001431   0.00115895   543.131295
25    379.747   15.190  1.245268  66/53            1.245283  -0.00001551  -0.00124550   547.917704
26    394.937   15.190  1.256242  49/39            1.256410  -0.00016868  -0.01342725   552.746294
27    410.127   15.190  1.267312  90/71            1.267606  -0.00029328  -0.02314166   557.617437
28    425.316   15.190  1.278481  101/79           1.278481  -0.00000031  -0.00002459   562.531507
29    440.506   15.190  1.289747  89/69            1.289855  -0.00010761  -0.00834352   567.488883
30    455.696   15.190  1.301114  95/73            1.301370  -0.00025635  -0.01970215   572.489947
31    470.886   15.190  1.312580  21/16            1.312500   0.00007973   0.00607459   577.535083
32    486.076   15.190  1.324147  49/37            1.324324  -0.00017732  -0.01339162   582.624680
33    501.266   15.190  1.335816  107/80           1.337500  -0.00168380  -0.12605004   587.759129
34    516.456   15.190  1.347588  31/23            1.347826  -0.00023784  -0.01764960   592.938827
35    531.646   15.190  1.359464  87/64            1.359375   0.00008903   0.00654856   598.164171
36    546.835   15.190  1.371444  48/35            1.371429   0.00001589   0.00115885   603.435564
37    562.025   15.190  1.383530  101/73           1.383562  -0.00003116  -0.00225230   608.753412
38    577.215   15.190  1.395723  67/48            1.395833  -0.00011032  -0.00790437   614.118124
39    592.405   15.190  1.408023  107/76           1.407895   0.00012825   0.00910845   619.530114
40    607.595   15.190  1.420431  98/69            1.420290   0.00014150   0.00996187   624.989797
41    622.785   15.190  1.432949  96/67            1.432836   0.00011326   0.00790375   630.497594
42    637.975   15.190  1.445577  107/74           1.445946  -0.00036883  -0.02551462   636.053929
43    653.165   15.190  1.458316  35/24            1.458333  -0.00001690  -0.00115886   641.659231
44    668.354   15.190  1.471168  103/70           1.471429  -0.00026055  -0.01771043   647.313929
45    683.544   15.190  1.484133  95/64            1.484375  -0.00024213  -0.01631491   653.018461
46    698.734   15.190  1.497212  3/2              1.500000  -0.00278804  -0.18621523   658.773264
47    713.924   15.190  1.510406  74/49            1.510204   0.00020224   0.01338983   664.578782
48    729.114   15.190  1.523717  32/21            1.523810  -0.00009257  -0.00607496   670.435462
49    744.304   15.190  1.537145  83/54            1.537037   0.00010786   0.00701686   676.343754
50    759.494   15.190  1.550691  107/69           1.550725  -0.00003347  -0.00215829   682.304114
51    774.684   15.190  1.564357  97/62            1.564516  -0.00015931  -0.01018365   688.317001
52    789.873   15.190  1.578143  101/64           1.578125   0.00001790   0.00113435   694.382877
53    805.063   15.190  1.592050  121/76           1.592105  -0.00005479  -0.00344139   700.502209
54    820.253   15.190  1.606081  53/33            1.606061   0.00002000   0.00124548   706.675468
55    835.443   15.190  1.620234  128/79           1.620253  -0.00001878  -0.00115896   712.903130
56    850.633   15.190  1.634513  85/52            1.634615  -0.00010249  -0.00627030   719.185674
57    865.823   15.190  1.648917  94/57            1.649123  -0.00020557  -0.01246704   725.523584
58    881.013   15.190  1.663449  133/80           1.662500   0.00094852   0.05702106   731.917347
59    896.203   15.190  1.678108  99/59            1.677966   0.00014175   0.00844719   738.367456
