
#-------------------------------------------------------------------------------------------------
# scale type =79-tet, provided type=by tet, intervals=80, f0=440Hz
#-------------------------------------------------------------------------------------------------
#          cents     Δ cents  f ratio   ratio (derived)  fl ratio    abs error    rel error       f (Hz)
#-------------------------------------------------------------------------------------------------
53    805.063291   15.189873  1.592050  121/76           1.592105  -0.00005479  -0.00344139 |   98.293 |  131.201 |  175.126 |  233.761 |  312.042 |  416.528 |  524.788 |  624.084 |  833.040
54    820.253165   15.189873  1.606081  53/33            1.606061   0.00002000   0.00124548 |   99.159 |  132.357 |  176.669 |  235.821 |  314.792 |  420.199 |  529.412 |  629.584 |  840.382
55    835.443038   15.189873  1.620234  81/50            1.620000   0.00023439   0.01446622 |  100.033 |  133.524 |  178.226 |  237.899 |  317.566 |  423.902 |  534.078 |  635.132 |  847.788
56    850.632911   15.189873  1.634513  85/52            1.634615  -0.00010249  -0.00627030 |  100.915 |  134.700 |  179.796 |  239.996 |  320.365 |  427.638 |  538.784 |  640.729 |  855.259
57    865.822785   15.189873  1.648917  94/57            1.649123  -0.00020557  -0.01246704 |  101.804 |  135.887 |  181.381 |  242.111 |  323.188 |  431.406 |  543.533 |  646.376 |  862.796
58    881.012658   15.189873  1.663449  128/77           1.662338   0.00111085   0.06678016 |  102.701 |  137.085 |  182.979 |  244.244 |  326.036 |  435.208 |  548.323 |  652.072 |  870.399
59    896.202532   15.189873  1.678108  99/59            1.677966   0.00014175   0.00844719 |  103.606 |  138.293 |  184.592 |  246.397 |  328.909 |  439.043 |  553.155 |  657.818 |  878.070
60    911.392405   15.189873  1.692896  127/75           1.693333  -0.00043695  -0.02581096 |  104.519 |  139.512 |  186.219 |  248.568 |  331.808 |  442.912 |  558.029 |  663.615 |  885.808
61    926.582278   15.189873  1.707815  111/65           1.707692   0.00012292   0.00719776 |  105.441 |  140.741 |  187.860 |  250.759 |  334.732 |  446.816 |  562.947 |  669.464 |  893.614
62    941.772152   15.189873  1.722866  112/65           1.723077  -0.00021137  -0.01226824 |  106.370 |  141.981 |  189.515 |  252.968 |  337.682 |  450.753 |  567.908 |  675.363 |  901.489
